產品品號,產品類別,產品名稱,庫存量,price2,price3,生效日,失效日
8105303,掛畫／生活用品,(年後特賣)2016招財致富紅財褲經典款4件組(男)-M,30,690,0,1900/1/1 上午 12:00:00,
8105304,掛畫／生活用品,(年後特賣)2016招財致富紅財褲經典款4件組(男)-L,270,690,0,1900/1/1 上午 12:00:00,
8105305,掛畫／生活用品,(年後特賣)2016招財致富紅財褲經典款4件組(男)-XL,23,690,0,1900/1/1 上午 12:00:00,
8105306,掛畫／生活用品,(年後特賣)2016招財致富紅財褲經典款4件組(男)-XXL,19,690,0,1900/1/1 上午 12:00:00,
8104790,掛畫／生活用品,金箔除穢皂盒組,42,990,0,2015/11/18 上午 12:00:00,
8105309,吊飾／佛牌,雙貔貅琉璃吊飾,0,699,168,2016/3/10 上午 11:00:00,
8103241,飾品,精打細算貔貅守財項鍊,10,3980,1380,2014/10/13 上午 12:00:00,
8105080,飾品,健康開運石能量項鍊,10,1280,0,2016/3/14 下午 06:00:00,
8104845,掛畫／生活用品,吳美玲．人緣致富滿鑽鎖財長夾(藍),1,990,0,2015/12/4 上午 12:00:00,
8105310,飾品,財神心咒唸珠(白),1,888,0,2016/3/17 上午 10:00:00,
8105314,飾品,明心見性禪定硨磲唸珠,98,1280,0,2016/3/17 上午 11:00:00,
8105105,飾品,富貴金絲硨磲飾品套組,2,1680,0,2016/3/24 上午 10:00:00,
8101334,印章／書／文具,招財貔貅琉璃印章,29,1980,1980,1900/1/1 上午 12:00:00,
8105342,吊飾／佛牌,藏銀圓滿好運球吊飾,13,699,0,2016/3/28 上午 09:00:00,
8105307,香／爐／金紙,健康身開運每日香,50,888,0,2016/3/29 上午 09:00:00,
8105297,香／爐／金紙,富貴心開運每日香,42,888,0,2016/3/29 上午 09:00:00,
8105299,香／爐／金紙,桃花情開運每日香,44,888,0,2016/3/29 上午 09:00:00,
8105312,香／爐／金紙,桃花情開運每日香禪修組(加贈硨磲唸珠),46,999,0,1900/1/1 上午 12:00:00,
8105313,香／爐／金紙,健康身開運每日香禪修組(加贈硨磲唸珠),49,999,0,1900/1/1 上午 12:00:00,
8105311,香／爐／金紙,富貴心開運每日香禪修組(加贈硨磲唸珠),49,999,0,1900/1/1 上午 12:00:00,
8105355,符袋佛卡,十相自在金卡,36,199,0,2016/3/28 下午 12:00:00,
8105352,風水擺鎮,（特惠）林霖老師－滿門富貴搖錢樹聚寶盆,31,990,0,1900/1/1 上午 12:00:00,
8105351,飾品,五行火山石健康項鍊(五色隨機出貨),20,699,0,2016/3/31 下午 06:00:00,
8105280,印章／書／文具,林霖老師-前世今生轉運命書(無票券),49,1980,1980,1900/1/1 上午 12:00:00,
8105323,飾品,富貴蓮發硨磲手鍊,20,790,0,1900/1/1 上午 12:00:00,
8104257,風水擺鎮,五福童子求子甕擺陣,4,1980,0,1900/1/1 上午 12:00:00,
8105356,風水擺鎮,(新)湯鎮瑋-DIY造財庫聚寶蛋(水晶蛋)(送招財吉祥除穢包),0,999,0,1900/1/1 上午 12:00:00,
8105140,掛畫／生活用品,富貴金狐長夾,41,990,0,1900/1/1 上午 12:00:00,
8105233,掛畫／生活用品,湯鎮瑋十相自在黃金除穢包(2入),15,499,299,1900/1/1 上午 12:00:00,
8105413,掛畫／生活用品,富貴金鎖牡丹真皮皮夾+零錢包2件組-財庫棕,30,1980,0,1900/1/1 上午 12:00:00,
8105414,掛畫／生活用品,富貴金鎖牡丹真皮皮夾+零錢包2件組-人緣桃,15,1980,0,1900/1/1 上午 12:00:00,
8105353,飾品,雙心愛戀鑲鑽項鍊,27,599,0,2016/4/15 上午 10:00:00,
8105315,符袋佛卡,藥師佛安康自在開運組,98,688,0,1900/1/1 上午 12:00:00,
8105316,符袋佛卡,黃財神招財滿盈開運組,97,688,0,1900/1/1 上午 12:00:00,
8105317,符袋佛卡,黑財神翻轉貧運開運組,87,688,0,1900/1/1 上午 12:00:00,
8105318,符袋佛卡,文殊菩薩智慧除障開運組,97,688,0,1900/1/1 上午 12:00:00,
8105319,符袋佛卡,紅財神人緣達貴開運組,88,688,0,1900/1/1 上午 12:00:00,
8105354,吊飾／佛牌,藏傳吉祥金剛杵吊飾,4,599,0,2016/4/21 下午 08:00:00,
8104827,掛畫／生活用品,(特惠)藏密時運亨通咒輪,97,399,0,1900/1/1 上午 12:00:00,
8104829,吊飾／佛牌,(特惠)招財梅花銅錢掛飾-五款隨機出一款,92,299,0,2016/4/26 下午 02:00:00,
8105430,掛畫／生活用品,福蝶飛舞香包掛飾,96,399,0,2016/4/26 下午 03:00:00,
8104853,風水擺鎮,DIY造財庫聚寶蛋(小),26,680,0,1900/1/1 上午 12:00:00,
8105380,飾品,緣來如願粉晶景泰藍三件組(耳針組),48,1280,0,2016/4/27 上午 10:00:00,
8105381,飾品,緣來如願粉晶景泰藍三件組(耳夾組),5,1280,0,2016/4/27 上午 10:00:00,
8105378,飾品,富貴流芳綠玉隨景泰藍三件組(耳針組),50,1480,0,2016/4/28 上午 09:00:00,
8105379,飾品,富貴流芳綠玉隨景泰藍三件組(耳夾組),4,1480,0,2016/4/28 上午 09:00:00,
8105269,掛畫／生活用品,錢進家門雙貔貅地墊除穢超值組(單入),-5,999,0,1900/1/1 上午 12:00:00,
8105476,掛畫／生活用品,普渡除穢化煞招財四件組,26,1188,0,2016/5/6 下午 04:00:00,
8105370,掛畫／生活用品,湯鎮瑋-左右逢源抱枕雙入組,5,990,0,2016/5/6 下午 06:00:00,
8105388,飾品,手到錢來招財組(手鍊+尾戒),0,999,0,2016/5/13 上午 11:00:00,
8105467,風水擺鎮,指捻轉經輪,56,990,0,1900/1/1 上午 12:00:00,
8105341,飾品,情人鎖心尾戒,40,588,0,2016/5/13 下午 01:00:00,
8105387,飾品,鑽爆黃金運財手鍊,3,888,0,2016/5/13 上午 12:00:00,
8105386,飾品,雙環鎖財尾戒,1,688,0,2016/5/13 上午 12:00:00,
8105325,飾品,活性鑽鈦鍺招財手鍊,9,990,0,2016/5/13 下午 05:00:00,
8105469,飾品,防小人轉運尾戒(男),13,688,0,2016/5/13 上午 12:00:00,
8105385,飾品,掌權貴氣尾戒,14,588,0,1900/1/1 上午 12:00:00,
8105324,飾品,繽紛人緣桃花蝴蝶手鍊,21,999,0,2016/5/25 上午 10:00:00,
8105094,風水擺鎮,宅運守護龍龜銅擺陣超值組,29,1980,0,2016/3/11 上午 10:00:00,
8105538,掛畫／生活用品,食祿萬鍾財庫陣,34,399,0,2016/5/13 下午 05:00:00,
8105540,飾品,雙鑽防小人轉運尾戒(女),18,588,0,2016/5/20 上午 11:00:00,
8105543,掛畫／生活用品,喜偶天成良緣珠寶盒,7,399,0,2016/5/6 下午 12:00:00,
8105516,香／爐／金紙,拜拜祈神專用‧佛心星洲沉檀立香組（尺六）,28,1280,0,1900/1/1 上午 12:00:00,
8105465,掛畫／生活用品,湯鎮瑋老師-雙財貔貅山海鎮風水簾,38,2970,2380,1900/1/1 上午 12:00:00,
8105358,掛畫／生活用品,四面佛有求必應香氛精油套組,34,999,0,1900/1/1 上午 12:00:00,
8105509,掛畫／生活用品,必勝女人鑽石筆組,28,888,0,2016/6/2 下午 06:00:00,
8105506,掛畫／生活用品,出外靠貴人旅行收納九件組,30,990,0,2016/6/2 下午 07:00:00,
8105485,飾品,藥師佛青金石安康念珠,19,1280,0,2016/6/6 下午 06:00:00,
8105548,飾品,馭夫貔貅粉晶手鍊,35,990,0,1900/1/1 上午 12:00:00,
8105510,掛畫／生活用品,黃金大道刺繡畫,42,1680,0,1900/1/1 上午 12:00:00,
8105511,掛畫／生活用品,比翼情深刺繡畫,16,1680,0,1900/1/1 上午 12:00:00,
8105531,符袋佛卡,愛神眷顧桃花大全套,79,888,0,2016/6/7 下午 08:00:00,
8105558,掛畫／生活用品,桃花仙姑加持喜偶幸福盒,67,990,0,2016/6/8 下午 05:00:00,
8105425,飾品,萬事遇貴人紫晶手鍊,23,488,0,2016/6/8 下午 06:00:00,
8105426,飾品,命中注定正桃花手鍊,17,488,0,2016/6/8 下午 06:00:00,
8105424,飾品,錢滾錢財路亨通手鍊,16,488,0,2016/6/8 下午 07:00:00,
8105561,飾品,好運連天三效編織手鍊組,45,999,0,2016/6/8 下午 06:00:00,
8105562,風水擺鎮,吳美玲‧滿福聖獸天王旗宅掛畫（送招財百寶香粉）,19,1980,0,1900/1/1 上午 12:00:00,
8105562,掛畫／生活用品,吳美玲‧滿福聖獸天王旗宅掛畫（送招財百寶香粉）,19,1980,0,1900/1/1 上午 12:00:00,
8105486,印章／書／文具,(特價不開刻)富貴一生寶寶印章-送收藏盒+外出盒,48,1980,0,2014/10/13 上午 12:00:00,
8105555,風水擺鎮,金生水起金箔蘋果擺件,0,999,0,1900/1/1 上午 12:00:00,
8105557,飾品,掌握好運貔貅手鍊,40,168,0,2016/1/4 下午 01:00:00,
8105556,吊飾／佛牌,錢進家門貔貅吊飾,48,199,0,2016/1/4 下午 01:00:00,
8105563,掛畫／生活用品,臥房桃花開運兩件組,74,999,0,2016/6/24 上午 09:00:00,
8105568,符袋佛卡,象神好運福袋三件組,27,399,0,2016/6/6 下午 06:00:00,
8105594,吊飾／佛牌,楞嚴咒平安護身吊飾,0,399,0,2016/6/16 下午 03:00:00,
8105377,符袋佛卡,咕嚕咕咧佛母黃金心咒卡超值組,23,588,0,1900/1/1 上午 12:00:00,
8105593,吊飾／佛牌,金箔財寶瓶吊飾,15,399,0,2016/7/1 上午 12:00:00,
8105573,風水擺鎮,湯鎮瑋-凝聚貴緣防小人擺件,23,999,0,1900/1/1 上午 12:00:00,
8105375,符袋佛卡,咕嚕咕咧佛母黃金心咒卡(小),20,199,0,1900/1/1 上午 12:00:00,
8105376,符袋佛卡,咕嚕咕咧佛母黃金心咒卡(大),30,399,0,1900/1/1 上午 12:00:00,
8105553,風水擺鎮,DIY五行早生貴子蛋(小),28,680,0,2016/7/1 上午 12:00:00,
8102684,吊飾／佛牌,安康福祿水晶葫蘆,2,588,0,2014/10/13 上午 12:00:00,
8102489,風水擺鎮,愛戀之心桃花晶鑽門簾,3,2980,0,2014/10/13 上午 12:00:00,
8104587,風水擺鎮,天然東菱玉晶球陣,5,990,0,1900/1/1 上午 12:00:00,
8104588,風水擺鎮,天然白冰晶球陣,4,990,0,1900/1/1 上午 12:00:00,
8104585,風水擺鎮,天然紫水晶球陣,8,990,0,1900/1/1 上午 12:00:00,
8104586,風水擺鎮,天然粉水晶球陣,-1,990,0,1900/1/1 上午 12:00:00,
8101347,飾品,六字箴言轉運手鍊(白水晶),1,1980,0,1900/1/1 上午 12:00:00,
8105547,吊飾／佛牌,化煞葫蘆五帝錢吊飾組(二入),21,330,0,2016/7/7 下午 01:00:00,
8105583,風水擺鎮,金榜題名文昌塔擺件,22,999,0,2016/7/7 上午 12:00:00,
8105599,香／爐／金紙,騰龍賜福風水倒流香盤組(送新山檀香),22,1580,0,2016/7/15 下午 12:00:00,
8104584,風水擺鎮,天然黃冰晶球陣,5,990,0,1900/1/1 上午 12:00:00,
8104476,符袋佛卡,紅財神黃金心咒卡(小),49,199,0,2016/7/21 上午 12:00:00,
8105600,香／爐／金紙,元寶財來如意倒流香盤組(送新山檀香),27,1580,0,2016/7/15 下午 12:00:00,
8105607,風水擺鎮,金耀五帝貔貅DIY聚寶盆20件組,36,1380,0,1900/1/1 上午 12:00:00,
8105626,飾品,網住愛情靈狐手鍊,27,999,0,2014/10/13 上午 12:00:00,
8105577,飾品,艾莉絲‧靈數寶石項鍊(親挑開運色),50,588,0,2016/7/29 下午 12:00:00,
8105610,風水擺鎮,辦公室風水輪流轉雙擺件組(流水盆送聚寶盆),50,1380,0,1900/1/1 上午 12:00:00,
8101090,吊飾／佛牌,釋迦牟尼佛蓮花琉璃掛飾,8,680,0,2014/10/13 上午 12:00:00,
8105567,風水擺鎮,百壽添福雙葫蘆擺件組,17,888,0,2016/8/5 下午 03:00:00,
8105624,飾品,泰國四面佛桃花大全套,23,688,0,2016/8/17 上午 06:00:00,
8105616,風水擺鎮,緣來甜蜜桃花燈,19,1380,0,1900/1/1 上午 12:00:00,
8104475,符袋佛卡,黑財神黃金心咒卡(小),43,199,0,2016/7/21 上午 12:00:00,
8101370,掛畫／生活用品,五福臨門招財除穢包,2,299,0,2015/12/14 下午 08:00:00,
8301006,法會 / 點燈,2016月老元辰姻緣燈(送桃花親算15分鐘),86,1680,0,2016/8/15 上午 08:00:00,
8105019,飾品,富貴吉象手鍊-綠,11,599,0,1900/1/1 上午 12:00:00,
8105604,掛畫／生活用品,財水入庫金碧五富風水畫,18,2980,0,1900/1/1 上午 12:00:00,
8200354,法會 / 點燈,2016火供煙供祈福-長壽佛贈福延壽,83,1380,0,1900/1/1 上午 12:00:00,2016/9/23 下午 04:00:00
8105601,香／爐／金紙,新山檀倒流香三入組,28,688,0,2016/8/19 下午 06:00:00,
8105614,風水擺鎮,富貴彩寶八吉祥水晶風水盤送招財富貴葫蘆香,10,8800,0,2016/8/23 上午 12:00:00,
8105621,掛畫／生活用品,戀心圓滿月老寶盒,49,888,0,2016/8/23 上午 12:00:00,
8200408,法會 / 點燈,靈狐大仙媚力加持桃花法會-單身求桃花,95,1980,0,1900/1/1 上午 12:00:00,2016/9/30 下午 05:00:00
8200409,法會 / 點燈,靈狐大仙媚力加持桃花法會-已婚旺和合,97,1980,0,1900/1/1 上午 12:00:00,2016/9/30 下午 05:00:00
8200410,法會 / 點燈,靈狐大仙媚力加持桃花法會-事業人脈財,28,1980,0,1900/1/1 上午 12:00:00,2016/9/30 下午 05:00:00
8105648,掛畫／生活用品,寶寶週歲平安三件組,10,999,0,2016/8/30 下午 03:00:00,
8105482,法會 / 點燈,(新)沈孟勳．守印靈狐大仙招財富貴點燈套組,30,2970,0,1900/1/1 上午 12:00:00,2016/9/30 下午 05:00:00
8105643,風水擺鎮,路路發飛天雙貔貅超值組,10,4880,0,2016/9/5 上午 01:00:00,
8105632,飾品,真心相隨桃花手鍊,10,398,0,2016/9/2 下午 05:00:00,
8105686,風水擺鎮,手搖轉經輪超值組,20,888,0,2016/9/7 上午 12:00:00,
8105658,飾品,藏傳藥師佛心咒如願手環,20,999,0,2016/9/9 上午 12:00:00,
8105659,飾品,藏傳黃財神心咒如願手環,20,999,0,2016/9/9 上午 12:00:00,
8105630,風水擺鎮,聚愛招貴桃花樹超值組,20,888,0,2016/9/10 上午 12:00:00,
8105631,風水擺鎮,紫貴金耀招財樹超值組,20,888,0,2016/9/10 上午 12:00:00,

